ID	K	Plapse	m1	m2	m3	m4	m5	m6	t0	t0_err	sigma0	C	C_err	alpha	alpha_err	w1	w1_err	w2	w2_err	LogLik	LogLaplace	SPD	normg	TrialsC1	TrialsC2	TrialsC3	TrialsC4	TrialsC5	TrialsC6	TrialsC7	TrialsC8	TrialsC9	TrialsC10	TrialsC11	TrialsC12	TrialsC13	TrialsC14	TrialsC15	TrialsC16	TrialsC17	TrialsC18	TrialsC19	TrialsC20	TrialsC21	TrialsC22	TrialsC23	TrialsC24	ExpDurC1	ExpDurC2	ExpDurC3	ExpDurC4	ExpDurC5	ExpDurC6	ExpDurC7	ExpDurC8	ExpDurC9	ExpDurC10	ExpDurC11	ExpDurC12	ExpDurC13	ExpDurC14	ExpDurC15	ExpDurC16	ExpDurC17	ExpDurC18	ExpDurC19	ExpDurC20	ExpDurC21	ExpDurC22	ExpDurC23	ExpDurC24	TargetsC1	TargetsC2	TargetsC3	TargetsC4	TargetsC5	TargetsC6	TargetsC7	TargetsC8	TargetsC9	TargetsC10	TargetsC11	TargetsC12	TargetsC13	TargetsC14	TargetsC15	TargetsC16	TargetsC17	TargetsC18	TargetsC19	TargetsC20	TargetsC21	TargetsC22	TargetsC23	TargetsC24	DistractorsC1	DistractorsC2	DistractorsC3	DistractorsC4	DistractorsC5	DistractorsC6	DistractorsC7	DistractorsC8	DistractorsC9	DistractorsC10	DistractorsC11	DistractorsC12	DistractorsC13	DistractorsC14	DistractorsC15	DistractorsC16	DistractorsC17	DistractorsC18	DistractorsC19	DistractorsC20	DistractorsC21	DistractorsC22	DistractorsC23	DistractorsC24	ErrorRate	ErrorRateC1	ErrorRateC2	ErrorRateC3	ErrorRateC4	ErrorRateC5	ErrorRateC6	ErrorRateC7	ErrorRateC8	ErrorRateC9	ErrorRateC10	ErrorRateC11	ErrorRateC12	ErrorRateC13	ErrorRateC14	ErrorRateC15	ErrorRateC16	ErrorRateC17	ErrorRateC18	ErrorRateC19	ErrorRateC20	ErrorRateC21	ErrorRateC22	ErrorRateC23	ErrorRateC24	MeanErrors	MeanErrorsC1	MeanErrorsC2	MeanErrorsC3	MeanErrorsC4	MeanErrorsC5	MeanErrorsC6	MeanErrorsC7	MeanErrorsC8	MeanErrorsC9	MeanErrorsC10	MeanErrorsC11	MeanErrorsC12	MeanErrorsC13	MeanErrorsC14	MeanErrorsC15	MeanErrorsC16	MeanErrorsC17	MeanErrorsC18	MeanErrorsC19	MeanErrorsC20	MeanErrorsC21	MeanErrorsC22	MeanErrorsC23	MeanErrorsC24	MeanIntrusions	MeanIntrusionsC1	MeanIntrusionsC2	MeanIntrusionsC3	MeanIntrusionsC4	MeanIntrusionsC5	MeanIntrusionsC6	MeanIntrusionsC7	MeanIntrusionsC8	MeanIntrusionsC9	MeanIntrusionsC10	MeanIntrusionsC11	MeanIntrusionsC12	MeanIntrusionsC13	MeanIntrusionsC14	MeanIntrusionsC15	MeanIntrusionsC16	MeanIntrusionsC17	MeanIntrusionsC18	MeanIntrusionsC19	MeanIntrusionsC20	MeanIntrusionsC21	MeanIntrusionsC22	MeanIntrusionsC23	MeanIntrusionsC24	MeanReported	MeanReportedC1	MeanReportedC2	MeanReportedC3	MeanReportedC4	MeanReportedC5	MeanReportedC6	MeanReportedC7	MeanReportedC8	MeanReportedC9	MeanReportedC10	MeanReportedC11	MeanReportedC12	MeanReportedC13	MeanReportedC14	MeanReportedC15	MeanReportedC16	MeanReportedC17	MeanReportedC18	MeanReportedC19	MeanReportedC20	MeanReportedC21	MeanReportedC22	MeanReportedC23	MeanReportedC24	MeanScoreC1	MeanScoreC2	MeanScoreC3	MeanScoreC4	MeanScoreC5	MeanScoreC6	MeanScoreC7	MeanScoreC8	MeanScoreC9	MeanScoreC10	MeanScoreC11	MeanScoreC12	MeanScoreC13	MeanScoreC14	MeanScoreC15	MeanScoreC16	MeanScoreC17	MeanScoreC18	MeanScoreC19	MeanScoreC20	MeanScoreC21	MeanScoreC22	MeanScoreC23	MeanScoreC24	PredMeanScoreC1	PredMeanScoreC2	PredMeanScoreC3	PredMeanScoreC4	PredMeanScoreC5	PredMeanScoreC6	PredMeanScoreC7	PredMeanScoreC8	PredMeanScoreC9	PredMeanScoreC10	PredMeanScoreC11	PredMeanScoreC12	PredMeanScoreC13	PredMeanScoreC14	PredMeanScoreC15	PredMeanScoreC16	PredMeanScoreC17	PredMeanScoreC18	PredMeanScoreC19	PredMeanScoreC20	PredMeanScoreC21	PredMeanScoreC22	PredMeanScoreC23	PredMeanScoreC24
P01_1_s1D	1.940880	0.000000	0.204634	0.663015	0.125769	0.002194	0.002194	0.002194	-13.493631	12.286590	0.000000	28.763395	5.552785	0.391867	0.132169	1.000000	NaN	1.560962	0.251923	-345.664849	-348.791859	0.000000	0.000001	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.814286	33.584615	66.835714	100.030769	150.500000	200.000000	83.560000	83.750000	83.540000	83.450000	83.400000	83.450000	83.500000	83.675000	83.360000	83.250000	83.560000	83.400000	83.760000	83.550000	83.440000	83.700000	83.780000	83.525000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.115880	0.133333	0.250000	0.047619	0.000000	0.000000	0.000000	0.142857	0.000000	0.200000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.200000	0.500000	0.600000	0.400000	0.000000	0.142857	0.600000	0.428571	0.000000	0.080247	0.142857	0.230769	0.071429	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.250000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.086420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.400000	0.750000	0.400000	0.000000	0.200000	0.500000	0.600000	0.000000	1.438272	1.071429	0.923077	1.500000	1.846154	2.142857	1.769231	1.400000	1.500000	1.000000	1.500000	1.200000	1.750000	1.200000	1.750000	1.800000	1.250000	1.200000	1.250000	1.000000	1.000000	1.400000	1.250000	1.400000	1.250000	0.928571	0.692308	1.428571	1.846154	2.142857	1.769231	1.200000	1.500000	0.800000	1.250000	1.000000	1.750000	1.000000	1.750000	1.800000	1.000000	0.600000	0.500000	0.600000	1.000000	1.200000	0.500000	0.800000	1.250000	0.735905	1.031203	1.430959	1.658930	1.826550	1.892401	1.388884	1.390031	1.388766	1.388226	1.387929	1.388230	1.369982	1.371006	1.369154	0.712671	0.713590	0.713117	0.925706	0.924915	0.924508	0.822798	0.823059	0.822210
P01_2_s1T	2.753862	0.000000	0.003787	0.311534	0.623069	0.054036	0.003787	0.003787	3.607042	5.512453	0.000000	45.602692	6.137368	0.475457	0.139357	1.000000	NaN	0.598110	0.084564	-357.800703	-362.440735	0.000000	0.000001	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.742857	33.461538	66.900000	100.400000	150.600000	200.715385	83.580000	83.500000	83.540000	83.775000	83.580000	83.675000	83.820000	83.600000	83.640000	83.600000	83.540000	83.675000	83.720000	83.725000	83.780000	83.550000	83.680000	83.675000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.147436	0.416667	0.217391	0.064516	0.060606	0.075000	0.048780	0.222222	0.125000	0.000000	0.000000	0.142857	0.000000	0.111111	0.000000	0.000000	0.125000	0.714286	0.166667	0.444444	0.750000	0.222222	0.600000	0.222222	0.166667	0.209877	0.357143	0.384615	0.142857	0.153846	0.214286	0.153846	0.400000	0.250000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.250000	0.400000	0.000000	0.600000	0.000000	0.200000	0.250000	0.200000	0.250000	0.074074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.600000	0.250000	0.200000	0.750000	0.200000	0.500000	0.200000	0.000000	1.925926	0.857143	1.769231	2.214286	2.538462	2.857143	3.153846	1.800000	2.000000	1.600000	1.250000	1.400000	1.250000	1.800000	2.000000	2.000000	2.000000	1.400000	1.500000	1.800000	1.000000	1.800000	1.250000	1.800000	1.500000	0.500000	1.384615	2.071429	2.384615	2.642857	3.000000	1.400000	1.750000	1.600000	1.250000	1.200000	1.250000	1.600000	2.000000	2.000000	1.750000	0.400000	1.250000	1.000000	0.250000	1.400000	0.500000	1.400000	1.250000	0.562853	1.160358	1.963668	2.381816	2.636839	2.715482	1.674414	1.673827	1.674121	1.675842	1.674414	1.675108	1.641728	1.640138	1.640426	1.178812	1.178463	1.179245	0.880320	0.880343	0.880599	1.030635	1.031308	1.031282
P01_3_s2D	2.625166	0.000000	0.002096	0.383218	0.608397	0.002096	0.002096	0.002096	-5.037335	7.686240	0.000000	43.368440	6.571842	0.412419	0.117217	1.000000	NaN	1.192374	0.167814	-352.393956	-356.243744	0.000000	0.000000	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.778571	34.207692	66.757143	100.792308	150.164286	200.130769	83.520000	83.525000	83.320000	83.500000	83.380000	83.875000	83.600000	83.375000	83.340000	83.700000	83.480000	83.375000	83.640000	83.450000	83.320000	83.675000	83.780000	83.600000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.090604	0.176471	0.176471	0.151515	0.071429	0.025641	0.000000	0.000000	0.125000	0.111111	0.000000	0.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333333	0.200000	0.125000	0.000000	0.285714	0.200000	0.428571	0.000000	0.123457	0.214286	0.230769	0.357143	0.153846	0.071429	0.000000	0.000000	0.250000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.250000	0.000000	0.000000	0.043210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	0.250000	0.000000	0.000000	0.200000	0.000000	0.600000	0.000000	1.839506	1.214286	1.307692	2.357143	2.153846	2.785714	2.615385	2.000000	2.000000	1.800000	1.500000	1.600000	1.750000	2.000000	2.000000	2.000000	1.750000	1.200000	1.250000	1.600000	1.000000	1.400000	1.250000	1.400000	1.250000	1.000000	1.076923	2.000000	2.000000	2.714286	2.615385	2.000000	1.750000	1.600000	1.500000	1.400000	1.750000	2.000000	2.000000	2.000000	1.750000	0.800000	1.000000	1.400000	1.000000	1.000000	1.000000	0.800000	1.250000	0.851859	1.376197	2.014499	2.351627	2.543807	2.601135	1.705344	1.705376	1.704075	1.705219	1.704456	1.707571	1.701679	1.700222	1.700040	1.047278	1.046351	1.045905	1.148724	1.147862	1.147267	1.098143	1.098601	1.097811
P01_4_s2T	2.724627	0.000000	0.002566	0.430811	0.413751	0.147740	0.002566	0.002566	3.629655	5.324258	0.000000	48.426371	6.594090	0.359463	0.108559	1.000000	NaN	0.805738	0.113066	-363.293045	-367.847002	0.000000	0.000001	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.707143	33.430769	66.928571	100.361538	150.571429	200.746154	83.640000	83.600000	83.640000	83.600000	83.640000	83.675000	83.620000	83.625000	83.600000	83.625000	83.740000	83.625000	83.620000	83.600000	83.560000	83.625000	83.620000	83.600000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.125000	0.466667	0.150000	0.062500	0.090909	0.000000	0.000000	0.000000	0.142857	0.125000	0.166667	0.125000	0.142857	0.111111	0.125000	0.000000	0.000000	0.250000	0.375000	0.142857	0.200000	0.285714	0.600000	0.444444	0.142857	0.166667	0.500000	0.230769	0.142857	0.230769	0.000000	0.000000	0.000000	0.250000	0.200000	0.250000	0.200000	0.250000	0.200000	0.250000	0.000000	0.000000	0.000000	0.250000	0.200000	0.000000	0.200000	0.250000	0.000000	0.250000	0.074074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	0.500000	0.000000	0.250000	0.200000	0.500000	0.800000	0.000000	1.925926	1.071429	1.538462	2.285714	2.538462	2.642857	3.000000	2.000000	1.750000	1.600000	1.500000	1.600000	1.750000	1.800000	2.000000	2.000000	1.750000	1.600000	2.000000	1.400000	1.250000	1.400000	1.250000	1.800000	1.750000	0.571429	1.307692	2.142857	2.307692	2.642857	3.000000	2.000000	1.500000	1.400000	1.250000	1.400000	1.500000	1.600000	1.750000	2.000000	1.750000	1.200000	1.250000	1.200000	1.000000	1.000000	0.500000	1.000000	1.500000	0.592397	1.209665	2.001979	2.391624	2.622107	2.692181	1.709937	1.709658	1.709937	1.709658	1.709937	1.710180	1.703532	1.703567	1.703393	1.211606	1.212218	1.211606	1.093308	1.093209	1.093010	1.152476	1.152451	1.152348
P02_1_s1D	2.531317	0.000000	0.003283	0.496109	0.476464	0.017578	0.003283	0.003283	10.409107	3.305960	0.000000	56.570715	7.101058	0.584645	0.153890	1.000000	NaN	0.643599	0.092752	-339.571805	-344.202447	0.000000	0.000000	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	17.050000	33.630769	66.792857	100.307692	150.085714	200.061538	83.680000	84.200000	83.800000	83.650000	83.580000	83.775000	83.360000	83.450000	83.740000	83.475000	83.360000	83.775000	83.500000	83.775000	83.480000	83.575000	83.720000	84.175000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.171521	0.705882	0.272727	0.156250	0.031250	0.078947	0.078947	0.000000	0.142857	0.333333	0.142857	0.111111	0.000000	0.100000	0.000000	0.100000	0.166667	0.428571	0.000000	0.142857	0.666667	0.250000	0.800000	0.125000	0.250000	0.283951	0.857143	0.461538	0.357143	0.076923	0.214286	0.230769	0.000000	0.250000	0.600000	0.250000	0.200000	0.000000	0.200000	0.000000	0.200000	0.250000	0.200000	0.000000	0.200000	0.250000	0.000000	0.750000	0.000000	0.250000	0.043210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	0.000000	0.000000	0.250000	0.400000	0.250000	0.200000	0.000000	1.907407	1.214286	1.692308	2.285714	2.461538	2.714286	2.923077	2.000000	1.750000	1.800000	1.750000	1.800000	1.750000	2.000000	2.000000	2.000000	1.500000	1.400000	1.250000	1.400000	0.750000	1.600000	1.250000	1.600000	1.000000	0.357143	1.230769	1.928571	2.384615	2.500000	2.692308	2.000000	1.500000	1.200000	1.500000	1.600000	1.750000	1.800000	2.000000	1.800000	1.250000	0.800000	1.250000	1.200000	0.250000	1.200000	0.250000	1.400000	0.750000	0.361339	1.110846	1.980669	2.332230	2.486771	2.519537	1.745723	1.749399	1.746562	1.745535	1.745028	1.746399	1.717692	1.718339	1.720391	1.085447	1.084918	1.086800	0.814639	0.815643	0.814557	0.951584	0.952163	0.953997
P02_2_s1T	1.521737	0.000000	0.522609	0.451722	0.016332	0.003113	0.003113	0.003113	17.100000	8.236419	0.000000	48.039043	11.242827	0.759738	0.266954	1.000000	NaN	0.279049	0.059253	-256.738049	-260.096575	0.000000	0.014098	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.635714	33.430769	66.935714	100.407692	150.471429	200.815385	83.700000	83.625000	83.500000	83.625000	83.500000	83.750000	83.700000	83.750000	83.700000	83.750000	83.600000	83.625000	83.500000	83.750000	83.700000	83.625000	83.700000	83.625000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.103448	1.000000	0.000000	0.000000	0.055556	0.000000	0.045455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.600000	0.250000	0.600000	0.333333	0.500000	0.500000	0.500000	0.333333	0.018519	0.071429	0.000000	0.000000	0.076923	0.000000	0.076923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.600000	0.250000	0.600000	0.250000	0.400000	0.250000	0.400000	0.250000	1.074074	0.071429	0.615385	1.142857	1.384615	1.714286	1.692308	1.800000	1.500000	1.000000	0.750000	0.800000	1.250000	1.200000	1.500000	1.200000	1.250000	1.000000	1.000000	1.000000	0.750000	0.800000	0.500000	0.800000	0.750000	0.000000	0.615385	1.142857	1.307692	1.714286	1.615385	1.800000	1.500000	1.000000	0.750000	0.800000	1.250000	1.200000	1.500000	1.200000	1.000000	0.400000	0.750000	0.400000	0.500000	0.400000	0.250000	0.400000	0.500000	0.000000	0.617138	1.212066	1.410536	1.491124	1.508830	1.263246	1.262822	1.262116	1.262822	1.262116	1.263528	1.179402	1.179651	1.179402	0.765687	0.765226	0.765303	0.257158	0.257450	0.257391	0.521031	0.521190	0.521031
P02_3_s2D	3.272768	0.000000	0.001817	0.001817	0.723597	0.269134	0.001817	0.001817	1.605274	5.360999	0.000000	54.032184	6.613112	0.453900	0.122868	1.000000	NaN	0.514100	0.069001	-352.983018	-357.924585	0.000000	0.000001	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.842857	33.907692	66.764286	101.953846	150.185714	200.046154	83.380000	83.750000	83.140000	83.625000	83.540000	83.875000	83.500000	83.700000	83.540000	83.700000	83.360000	83.600000	83.460000	83.400000	83.560000	83.100000	83.140000	83.450000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.093842	0.421053	0.047619	0.083333	0.024390	0.000000	0.000000	0.100000	0.166667	0.000000	0.000000	0.000000	0.000000	0.111111	0.000000	0.100000	0.000000	0.125000	0.142857	0.142857	0.833333	0.375000	0.400000	0.111111	0.142857	0.148148	0.571429	0.076923	0.214286	0.076923	0.000000	0.000000	0.200000	0.250000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.750000	0.200000	0.250000	0.200000	0.250000	0.049383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.250000	0.200000	0.500000	0.400000	0.250000	0.000000	0.000000	2.104938	1.357143	1.615385	2.571429	3.153846	3.142857	3.307692	2.000000	1.500000	1.800000	1.500000	1.600000	1.750000	1.800000	2.000000	2.000000	1.750000	1.600000	1.750000	1.400000	1.500000	1.600000	1.250000	1.800000	1.750000	0.785714	1.538462	2.357143	3.076923	3.142857	3.307692	1.800000	1.250000	1.800000	1.500000	1.600000	1.750000	1.600000	2.000000	1.800000	1.750000	1.400000	1.500000	1.200000	0.250000	1.000000	0.750000	1.600000	1.500000	0.761544	1.463924	2.378817	2.876376	3.148263	3.234327	1.778989	1.781159	1.777556	1.780427	1.779908	1.781880	1.722279	1.723465	1.722510	1.420103	1.417993	1.419478	1.018356	1.018047	1.018870	1.216028	1.216254	1.218010
P02_4_s2T	3.002104	0.000000	0.024128	0.153223	0.625401	0.193025	0.002112	0.002112	0.096964	6.212721	0.000000	59.581485	9.619433	0.335745	0.099474	1.000000	NaN	0.597533	0.081109	-357.417244	-361.974080	0.000000	0.000000	14.000000	13.000000	14.000000	13.000000	14.000000	13.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	5.000000	4.000000	16.557143	33.400000	66.914286	100.346154	150.514286	200.769231	83.640000	83.675000	83.580000	83.650000	83.580000	83.625000	83.620000	83.625000	83.620000	83.675000	83.680000	83.675000	83.680000	83.625000	83.620000	83.625000	83.640000	83.600000	84.000000	78.000000	84.000000	78.000000	84.000000	78.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	10.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	20.000000	16.000000	0.126404	0.333333	0.241379	0.153846	0.027778	0.069767	0.045455	0.000000	0.000000	0.111111	0.000000	0.100000	0.250000	0.000000	0.000000	0.000000	0.000000	0.125000	0.625000	0.285714	0.750000	0.000000	0.000000	0.000000	0.333333	0.228395	0.428571	0.538462	0.428571	0.076923	0.214286	0.153846	0.000000	0.000000	0.200000	0.000000	0.200000	0.500000	0.000000	0.000000	0.000000	0.000000	0.200000	0.750000	0.200000	0.500000	0.000000	0.000000	0.000000	0.250000	0.049383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.500000	0.200000	1.000000	0.000000	0.000000	0.000000	0.250000	2.197531	1.285714	2.230769	2.785714	2.769231	3.071429	3.384615	2.000000	1.750000	1.800000	1.500000	2.000000	2.000000	2.000000	2.000000	2.000000	2.000000	1.600000	2.000000	1.400000	2.000000	1.600000	1.750000	1.800000	1.500000	0.857143	1.692308	2.357143	2.692308	2.857143	3.230769	2.000000	1.750000	1.600000	1.500000	1.800000	1.500000	2.000000	2.000000	2.000000	2.000000	1.400000	0.750000	1.000000	0.500000	1.600000	1.750000	1.800000	1.000000	0.881775	1.573077	2.399361	2.760616	2.941791	2.986147	1.813693	1.813863	1.813403	1.813742	1.813403	1.813621	1.780690	1.780715	1.780690	1.467605	1.467629	1.467605	1.184511	1.184281	1.184260	1.323580	1.323647	1.323470
